time,interval_start,is_warmup,in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_ComputePowerBlade1,in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_ComputePowerBlade2,in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_ComputePowerBlade3,in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_ComputePowerBlade1,in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_ComputePowerBlade2,in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_ComputePowerBlade3,in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_ComputePowerBlade1,in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_ComputePowerBlade2,in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_ComputePowerBlade3,in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_ComputePowerBlade1,in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_ComputePowerBlade2,in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_ComputePowerBlade3,in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_ComputePowerBlade1,in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_ComputePowerBlade2,in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_ComputePowerBlade3,in__simulator_1_centralEnergyPlant_1_coolingTowerLoop_1_sources_Towb,in__simulator_1_datacenter_1_computeBlock_1_cdu_1_sources_Tsec_supply_nom_RL,in__simulator_1_datacenter_1_computeBlock_1_cdu_1_sources_dp_nom_RL,in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_Valve_Stpts[1],in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_Valve_Stpts[2],in__simulator_1_datacenter_1_computeBlock_1_cabinet_1_sources_Valve_Stpts[3],in__simulator_1_datacenter_1_computeBlock_2_cdu_1_sources_Tsec_supply_nom_RL,in__simulator_1_datacenter_1_computeBlock_2_cdu_1_sources_dp_nom_RL,in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_Valve_Stpts[1],in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_Valve_Stpts[2],in__simulator_1_datacenter_1_computeBlock_2_cabinet_1_sources_Valve_Stpts[3],in__simulator_1_datacenter_1_computeBlock_3_cdu_1_sources_Tsec_supply_nom_RL,in__simulator_1_datacenter_1_computeBlock_3_cdu_1_sources_dp_nom_RL,in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_Valve_Stpts[1],in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_Valve_Stpts[2],in__simulator_1_datacenter_1_computeBlock_3_cabinet_1_sources_Valve_Stpts[3],in__simulator_1_datacenter_1_computeBlock_4_cdu_1_sources_Tsec_supply_nom_RL,in__simulator_1_datacenter_1_computeBlock_4_cdu_1_sources_dp_nom_RL,in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_Valve_Stpts[1],in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_Valve_Stpts[2],in__simulator_1_datacenter_1_computeBlock_4_cabinet_1_sources_Valve_Stpts[3],in__simulator_1_datacenter_1_computeBlock_5_cdu_1_sources_Tsec_supply_nom_RL,in__simulator_1_datacenter_1_computeBlock_5_cdu_1_sources_dp_nom_RL,in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_Valve_Stpts[1],in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_Valve_Stpts[2],in__simulator_1_datacenter_1_computeBlock_5_cabinet_1_sources_Valve_Stpts[3],in__simulator_1_centralEnergyPlant_1_coolingTowerLoop_1_sources_CT_RL_stpt,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.CDU_HEX.sensor_T_b1.T,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.CDU_HEX.sensor_T_b2.T,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.CDU_HEX.sensor_T_a1.T,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.CDU_HEX.sensor_T_a2.T,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.port_a1.m_flow,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.port_a2.m_flow,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.port_a1.p,simulator[1].datacenter[1].computeBlock[1].cdu[1].HEX.port_b1.p,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.CDU_HEX.sensor_T_b1.T,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.CDU_HEX.sensor_T_b2.T,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.CDU_HEX.sensor_T_a1.T,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.CDU_HEX.sensor_T_a2.T,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.port_a1.m_flow,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.port_a2.m_flow,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.port_a1.p,simulator[1].datacenter[1].computeBlock[2].cdu[1].HEX.port_b1.p,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.CDU_HEX.sensor_T_b1.T,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.CDU_HEX.sensor_T_b2.T,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.CDU_HEX.sensor_T_a1.T,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.CDU_HEX.sensor_T_a2.T,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.port_a1.m_flow,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.port_a2.m_flow,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.port_a1.p,simulator[1].datacenter[1].computeBlock[3].cdu[1].HEX.port_b1.p,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.T,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.T,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.T,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.T,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.port_a1.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.port_a2.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.port_a1.p,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.port_b1.p,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.CDU_HEX.sensor_T_b1.T,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.CDU_HEX.sensor_T_b2.T,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.CDU_HEX.sensor_T_a1.T,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.CDU_HEX.sensor_T_a2.T,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.port_a1.m_flow,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.port_a2.m_flow,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.port_a1.p,simulator[1].datacenter[1].computeBlock[5].cdu[1].HEX.port_b1.p,simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_1.heatPort.Q_flow,simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_2.heatPort.Q_flow,simulator[1].datacenter[1].computeBlock[4].cabinet[1].coolingChannels_3.heatPort.Q_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.Q_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_a.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_b.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_a.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_b.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_a.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_b.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_a.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_b.m_flow,simulator[1].datacenter[1].computeBlock[4].cdu[1].CabSup_pT.p,simulator[1].datacenter[1].computeBlock[4].cdu[1].CabRet_pT.p,simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.dp,simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.dp_nominal
15.0,0.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,346.907715848878,463.7357626858617,452.2825448269497,295.66248986081143,12.406370130629512,8.936370075791876,-154566.35817485926,-193834.04568824847,346.9077158486012,463.73576268586703,452.28254482701095,295.6624898608112,12.406370130192954,8.936370075792242,-154566.3581739088,-193834.0456873164,346.90771584905974,463.73576268616796,452.2825448268948,295.66248986081155,12.406370130192954,8.936370075793265,-154566.3581739647,-193834.04568735356,347.1873614075962,464.52554887086643,453.29075228183285,295.6624879348377,12.445913941191975,8.937355820557094,-139898.8095198874,-179300.28014162666,346.90771584916547,463.73576268579313,452.2825448271135,295.66248986081166,12.406370130629512,8.936370075789831,-154566.35817427156,-193834.0456876487,183333.33333315002,183333.33333315002,183333.3333337,7087775.954163999,12.445913941191975,-12.445913941191975,12.346345918521395,-12.346345918521395,8.937355820557094,-8.937355820557094,8.804176126877444,-8.804176126877444,64722.31815433515,-139897.97979229133,244022.5982959618,100000.0
30.0,15.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,337.82115449992085,425.8105625042447,423.29646787325305,295.66767026081595,12.722583907598164,8.90821917874684,-311491.7563502744,-351910.65670843696,337.8211544990474,425.8105625081025,423.29646787234276,295.6676702608168,12.722583906725049,8.908219178760767,-311491.75634889764,-351910.6567070795,337.8211544994494,425.8105625066187,423.2964678729112,295.6676702608171,12.722583907598164,8.908219178757323,-311491.75634897087,-351910.65670714306,338.5350288725915,428.7456856731669,426.553081123011,295.6676674533888,12.744126712786965,8.910280427134659,-286314.12737775646,-326811.37829039816,337.8211544999648,425.81056250468663,423.2964678733319,295.6676702608163,12.722583907598164,8.908219178739596,-311491.756350906,-351910.6567090701,183333.33333315002,183333.33333315002,183333.3333337,5832228.034970364,12.744126712786965,-12.744126712786965,12.709691232814857,-12.709691232814857,8.910280427134659,-8.910280427134659,8.868567212353131,-8.868567212353131,-81907.48285030965,-286313.27776930894,244903.89544008853,100000.0
45.0,30.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,332.95140644042203,407.2275201781225,405.8328640727122,295.6728877027696,12.795693027146626,8.910852167052058,-433284.35710841557,-473946.11869893543,332.9514064403324,407.22752017805726,405.83286407262744,295.6728877027696,12.795693027146626,8.910852167049747,-433284.3571072568,-473946.11869777757,332.9514064403405,407.2275201782728,405.8328640728385,295.6728877027695,12.795693028019741,8.910852167055666,-433284.3571074447,-473946.11869796156,334.18717579117606,412.0699070460456,410.8905554878273,295.67288460133295,12.798760717269033,8.914444847189941,-401671.3120476759,-442349.5997582149,332.9514064405437,407.22752017833045,405.8328640728962,295.6728877027693,12.795693027146626,8.910852167038112,-433284.3571093577,-473946.1186998727,183333.33333315002,183333.33333315002,183333.3333337,5108380.673612969,12.798760717269033,-12.798760717269033,12.768023665622993,-12.768023665622993,8.914444847189941,-8.914444847189941,8.879460300299753,-8.879460300299753,-197484.08154555518,-401670.4587969614,244865.51821265972,100000.0
60.0,45.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,328.19536881958425,390.1402920428254,389.1109279090621,295.67749195315935,12.8676673094742,8.925875536268737,-528604.1454114063,-569498.0332534004,328.1953688195256,390.1402920425743,389.11092790900364,295.6774919531593,12.86766731122043,8.925875536264359,-528604.1454097029,-569498.0332516984,328.19536881915826,390.1402920422692,389.1109279091627,295.67749195316003,12.86766731122043,8.925875536271286,-528604.1454112843,-569498.0332532974,329.83326653695474,396.1410902821491,395.26786729610467,295.6774886094221,12.859295302187093,8.93071117627431,-492671.8439028636,-533543.2918209792,328.195368819641,390.14029204293433,389.11092790922885,295.67749195316014,12.8676673094742,8.925875536249523,-528604.145413173,-569498.033255169,183333.33333315002,183333.33333315002,183333.3333337,4399278.282099482,12.859295302187093,-12.859295302187093,12.828358437768463,-12.828358437768463,8.93071117627431,-8.93071117627431,8.896667209772131,-8.896667209772131,-288735.3363043913,-492670.98661651014,244807.95551658788,100000.0
75.0,60.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,323.61624762716735,375.0508496902819,374.61516221426217,295.68139129776273,12.9331106756581,8.936423323599449,-600790.9146854897,-641905.5332381494,323.6162476271491,375.0508496901855,374.6151622141504,295.6813912977617,12.93311067391187,8.936423323577975,-600790.9146840805,-641905.5332367808,323.6162476271717,375.0508496904081,374.6151622142707,295.68139129776216,12.9331106756581,8.936423323588114,-600790.91468491,-641905.5332376081,325.5493143240529,381.7369068085178,381.4657909435683,295.6813876797457,12.91784152854234,8.942091509194723,-561136.3965078242,-602205.3446803539,323.6162476272847,375.05084968972034,374.61516221463984,295.6813912977616,12.9331106756581,8.936423323551722,-600790.9146865234,-641905.5332392481,183333.33333315002,183333.33333315002,183333.3333337,3776607.827656119,12.91784152854234,-12.91784152854234,12.89161630014532,-12.89161630014532,8.942091509194723,-8.942091509194723,8.913883025499786,-8.913883025499786,-357479.0570420749,-561135.535318389,244726.28763827897,100000.0
90.0,75.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,319.77537281559904,363.1597610033841,363.2895895952911,295.68468246634336,12.975170727004297,8.93751897144289,-655413.4529530368,-696676.036325154,319.77537281563446,363.1597610032984,363.289589595203,295.68468246634325,12.975170727004297,8.937518971437836,-655413.4529514121,-696676.0363235257,319.77537281559665,363.1597610037335,363.289589595051,295.6846824663431,12.975170725258067,8.93751897145109,-655413.4529525549,-696676.0363246617,321.93910887855276,370.32668698104726,370.65444240793914,295.6846786093365,12.955381532083265,8.943721176534657,-612975.0021885819,-654176.9261731941,319.7753728158507,363.15976100346467,363.2895895954415,295.68468246634285,12.975170727004297,8.937518971419276,-655413.4529541766,-696676.0363262836,183333.33333315002,183333.33333315002,183333.3333337,3289436.22401441,12.955381532083265,-12.955381532083265,12.935121682362757,-12.935121682362757,8.943721176534657,-8.943721176534657,8.922325300279821,-8.922325300279821,-409681.32464488456,-612974.1384964797,244495.60152830952,100000.0
105.0,90.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,316.76098756022725,354.2222970743521,354.7618046102554,295.6874661135261,12.993173530558124,8.933758117121622,-697226.1871118931,-738557.5045534592,316.7609875602926,354.22229707476663,354.7618046100729,295.6874661135259,12.993173530558124,8.933758117117982,-697226.1871100916,-738557.5045516449,316.76098756077386,354.22229707492045,354.76180461025353,295.6874661135264,12.993173530558124,8.933758117130017,-697226.1871115777,-738557.5045531087,319.1137670376954,361.781685079431,362.55419050067724,295.6874620887156,12.969852734240703,8.94029331009444,-652404.3487237972,-693663.4060361835,316.7609875603692,354.2222970750016,354.7618046102526,295.68746611352583,12.993173530558124,8.933758117096561,-697226.1871130015,-738557.5045545601,183333.33333315002,183333.33333315002,183333.3333337,2924892.7261743564,12.969852734240703,-12.969852734240703,12.954580084832298,-12.954580084832298,8.94029331009444,-8.94029331009444,8.924391621390031,-8.924391621390031,-449576.2748920271,-652403.4840669483,244087.1311441564,100000.0
120.0,105.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,314.42871609700416,347.5064554197535,348.31038186353965,295.6898045376757,12.99324055609759,8.928364520493083,-729724.1273437814,-771063.9444234226,314.4287160967497,347.50645541807205,348.3103818639577,295.68980453767574,12.99324055609759,8.928364520479395,-729724.1273418664,-771063.9444215389,314.42871609675444,347.5064554194812,348.31038186349735,295.68980453767597,12.99324055435136,8.928364520498143,-729724.1273433847,-771063.9444230393,316.93976520619043,355.40429031239535,356.4713801478861,295.6898004188273,12.967021208605729,8.935085672645537,-682852.4501679705,-724110.4975848597,314.42871609704275,347.50645541975587,348.3103818637105,295.68980453767574,12.99324055435136,8.928364520464058,-729724.1273448367,-771063.9444244853,183333.33333315002,183333.33333315002,183333.3333337,2651539.535473397,12.967021208605729,-12.967021208605729,12.955384189837588,-12.955384189837588,8.935085672645537,-8.935085672645537,8.923106623267392,-8.923106623267392,-480567.2662723432,-682851.5856998899,243543.23131251655,100000.0
135.0,120.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,312.60379987005354,342.36639119865947,343.33876148359377,295.69173377534645,12.981497988221236,8.9234692355618,-755291.2518891408,-796599.6443735526,312.6037998695906,342.36639119828226,343.33876148356796,295.691733775346,12.981497986475006,8.923469235554926,-755291.2518870542,-796599.6443714846,312.60379986995065,342.3663911986937,343.3387614834189,295.69173377534685,12.981497986475006,8.923469235569998,-755291.2518887299,-796599.6443731447,315.2474297073328,350.55785790787377,351.8187223240896,295.6917296251383,12.952906403224915,8.930261153349344,-706658.3141598289,-747877.1396320304,312.60379986974516,342.3663911988359,343.3387614835452,295.69173377534617,12.981497988221236,8.923469235532608,-755291.2518900605,-796599.6443744975,183333.33333315002,183333.33333315002,183333.3333337,2442886.2341747247,12.952906403224915,-12.952906403224915,12.943870975397374,-12.943870975397374,8.930261153349344,-8.930261153349344,8.921047149398898,-8.921047149398898,-504961.4061834815,-706657.4506327354,242915.73344854888,100000.0
150.0,135.0,0,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,133333.33333320002,133333.33333320002,133333.3333336,183333.33333315002,183333.33333315002,183333.3333337,133333.33333320002,133333.33333320002,133333.3333336,278.15,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,28.0,27.5,0.333333,0.333333,0.333333,283.7055555556,311.15352831063467,338.3588860885807,339.4443931207226,295.6932738583831,12.962277872138657,8.920397876009536,-775575.600604796,-816827.2231426727,311.15352831093355,338.3588860887369,339.444393120714,295.6932738583822,12.962277872138657,8.920397876004307,-775575.6006028745,-816827.2231407246,311.153528310616,338.3588860860825,339.44439312160125,295.69327385838267,12.962277872138657,8.920397876006017,-775575.6006044515,-816827.2231423588,313.90742138447195,346.8041166413335,348.1998853456191,295.69326972660275,12.93177607760299,8.927169311887557,-725430.9936456064,-766586.7542891008,311.15352831114,338.3588860888032,339.4443931209425,295.6932738583823,12.962277873884887,8.920397875980564,-775575.6006059065,-816827.2231437615,183333.33333315002,183333.33333315002,183333.3333337,2281067.731710657,12.93177607760299,-12.93177607760299,12.924656822095733,-12.924656822095733,8.927169311887557,-8.927169311887557,8.919969276502039,-8.919969276502039,-524342.2479982589,-725430.1315272013,242244.50629084185,100000.0
